grouping,group_value,metric,mean_bias,std_bias,median_bias,count,p_value_anova,p_value_vs_real,p_value_vs_zero,p_value,f_statistic,t_statistic,significant,significantly_different_from_real
world_123,World 1,diff_corruption,6.370568181818182,1.52657632443088,6.5825,44,5.206240095437458e-55,4.8950892333236853e-29,4.8950892333236853e-29,4.8950892333236853e-29,198.6879571245438,27.681268237072242,True,True
world_123,World 2,diff_corruption,2.8787695652173912,1.0392084298357722,2.609,230,5.206240095437458e-55,1.352939201248465e-109,1.352939201248465e-109,1.352939201248465e-109,198.6879571245438,42.01149724818848,True,True
world_123,World 3,diff_corruption,2.0315555555555553,0.5053935242749802,2.1,18,5.206240095437458e-55,3.974308127611996e-12,3.974308127611996e-12,3.974308127611996e-12,198.6879571245438,17.054354367733474,True,True
continent,Africa,diff_overall_happiness,0.7033541666666667,0.8604387670817508,0.7575000000000003,48,2.29208583155967e-21,8.667562900171574e-07,8.667562900171574e-07,8.667562900171574e-07,20.060262492042423,5.663367105197801,True,True
continent,Asia,diff_overall_happiness,0.5726195652173912,1.0016990274483737,0.28449999999999953,92,2.29208583155967e-21,3.7133573545375055e-07,3.7133573545375304e-07,3.7133573545375055e-07,20.060262492042423,5.4830580573299486,True,True
continent,Europe,diff_overall_happiness,-0.05984848484848474,0.49624439135559517,-0.13650000000000023,132,2.29208583155967e-21,0.16821712408199493,0.16821712408199488,0.16821712408199493,20.060262492042423,-1.3856211838418235,False,False
continent,North America,diff_overall_happiness,-0.4754166666666667,0.5903110257676517,-0.5230000000000001,36,2.29208583155967e-21,2.6605714661436336e-05,2.660571466143633e-05,2.6605714661436336e-05,20.060262492042423,-4.8321984097968596,True,True
continent,Oceania,diff_overall_happiness,-0.1805000000000001,0.35264875280814884,-0.35699999999999976,8,2.29208583155967e-21,0.19095994598389077,0.19095994598389077,0.19095994598389077,20.060262492042423,-1.4477042438157475,False,False
continent,Other,diff_overall_happiness,0.5686034482758621,0.9688138494914351,0.4279999999999999,232,2.29208583155967e-21,1.2781152538052914e-16,1.2781152538052914e-16,1.2781152538052914e-16,20.060262492042423,8.93949823602119,True,True
continent,South America,diff_overall_happiness,-0.24307499999999987,0.6372016702659713,-0.3464999999999998,40,2.29208583155967e-21,0.020638476799029793,0.020638476799029776,0.020638476799029793,20.060262492042423,-2.4126447814381318,True,True
continent,Africa,diff_life_evaluation,0.7033541666666667,0.8604387670817508,0.7575000000000003,48,2.29208583155967e-21,8.667562900171574e-07,8.667562900171574e-07,8.667562900171574e-07,20.060262492042423,5.663367105197801,True,True
continent,Asia,diff_life_evaluation,0.5726195652173912,1.0016990274483737,0.28449999999999953,92,2.29208583155967e-21,3.7133573545375055e-07,3.7133573545375304e-07,3.7133573545375055e-07,20.060262492042423,5.4830580573299486,True,True
continent,Europe,diff_life_evaluation,-0.05984848484848474,0.49624439135559517,-0.13650000000000023,132,2.29208583155967e-21,0.16821712408199493,0.16821712408199488,0.16821712408199493,20.060262492042423,-1.3856211838418235,False,False
continent,North America,diff_life_evaluation,-0.4754166666666667,0.5903110257676517,-0.5230000000000001,36,2.29208583155967e-21,2.6605714661436336e-05,2.660571466143633e-05,2.6605714661436336e-05,20.060262492042423,-4.8321984097968596,True,True
continent,Oceania,diff_life_evaluation,-0.1805000000000001,0.35264875280814884,-0.35699999999999976,8,2.29208583155967e-21,0.19095994598389077,0.19095994598389077,0.19095994598389077,20.060262492042423,-1.4477042438157475,False,False
continent,Other,diff_life_evaluation,0.5686034482758621,0.9688138494914351,0.4279999999999999,232,2.29208583155967e-21,1.2781152538052914e-16,1.2781152538052914e-16,1.2781152538052914e-16,20.060262492042423,8.93949823602119,True,True
continent,South America,diff_life_evaluation,-0.24307499999999987,0.6372016702659713,-0.3464999999999998,40,2.29208583155967e-21,0.020638476799029793,0.020638476799029776,0.020638476799029793,20.060262492042423,-2.4126447814381318,True,True
continent,Africa,diff_gdp,3.515875,0.5549739760839553,3.6340000000000003,24,5.788906657871762e-08,2.8193943766964846e-20,2.8193943766964846e-20,2.8193943766964846e-20,7.97033626333443,31.036048969997047,True,True
continent,Asia,diff_gdp,3.908086956521739,0.8830582169329231,3.9935,46,5.788906657871762e-08,2.1044758338228956e-31,2.104475833822882e-31,2.1044758338228956e-31,7.97033626333443,30.0160678351873,True,True
continent,Europe,diff_gdp,4.24519696969697,0.5310788792549334,4.2940000000000005,66,5.788906657871762e-08,7.720175227949859e-61,7.720175227949859e-61,7.720175227949859e-61,7.97033626333443,64.9397755479315,True,True
continent,North America,diff_gdp,4.018888888888889,0.361131048217857,3.931,18,5.788906657871762e-08,1.7916918020877272e-19,1.7916918020877308e-19,1.7916918020877272e-19,7.97033626333443,47.2147205319371,True,True
continent,Oceania,diff_gdp,4.35125,0.3133606814306271,4.3275,4,5.788906657871762e-08,0.00010248226331387434,0.0001024822633138748,0.00010248226331387434,7.97033626333443,27.771512240365773,True,True
continent,Other,diff_gdp,3.7191034482758623,0.49853059527253557,3.7119999999999997,116,5.788906657871762e-08,7.10306890793752e-103,7.10306890793752e-103,7.10306890793752e-103,7.97033626333443,80.3480676759624,True,True
continent,South America,diff_gdp,3.8527500000000003,0.5618886268179561,3.787,20,5.788906657871762e-08,1.2031682612810825e-17,1.2031682612810825e-17,1.2031682612810825e-17,7.97033626333443,30.664478649799957,True,True
continent,Africa,diff_social_support,6.404833333333333,0.5566409869977215,6.543,24,0.9923375763313012,3.6962855342107893e-26,3.6962855342108094e-26,3.6962855342107893e-26,0.13094639742594702,56.368732884199275,True,True
continent,Asia,diff_social_support,6.425630434782609,0.5948365735858567,6.437999999999999,46,0.9923375763313012,1.8620688002483722e-48,1.8620688002483722e-48,1.8620688002483722e-48,0.13094639742594702,73.26507463317242,True,True
continent,Europe,diff_social_support,6.367378787878788,0.47429837298903577,6.3675,66,0.9923375763313012,2.446017899297526e-75,2.446017899297489e-75,2.446017899297526e-75,0.13094639742594702,109.0638989199894,True,True
continent,North America,diff_social_support,6.387222222222222,0.5127933370627468,6.423500000000001,18,0.9923375763313012,2.6719175110177278e-20,2.6719175110177278e-20,2.6719175110177278e-20,0.13094639742594702,52.8452437250693,True,True
continent,Oceania,diff_social_support,6.3905,0.503330573943871,6.3855,4,0.9923375763313012,0.00013394198989943905,0.00013394198989943876,0.00013394198989943905,0.13094639742594702,25.392854441274732,True,True
continent,Other,diff_social_support,6.399560344827586,0.5502335518161614,6.4705,116,0.9923375763313012,8.49760668096818e-125,8.497606680968066e-125,8.49760668096818e-125,0.13094639742594702,125.2656695919315,True,True
continent,South America,diff_social_support,6.3132,0.5075324827561599,6.244,20,0.9923375763313012,1.660525718839345e-22,1.660525718839345e-22,1.660525718839345e-22,0.13094639742594702,55.62892951753772,True,True
continent,Africa,diff_health,5.821916666666667,0.31957674680966625,5.7695,24,0.012473039077462073,9.969748479665776e-31,9.969748479665776e-31,9.969748479665776e-31,2.767201722193666,89.24757699490482,True,True
continent,Asia,diff_health,5.786239130434782,0.34784608248685067,5.788,46,0.012473039077462073,7.568033274420471e-57,7.568033274420471e-57,7.568033274420471e-57,2.767201722193666,112.82054080733819,True,True
continent,Europe,diff_health,5.964863636363636,0.24302604395816865,6.0055,66,0.012473039077462073,2.5645228958624263e-92,2.5645228958624372e-92,2.5645228958624263e-92,2.767201722193666,199.3974821421841,True,True
continent,North America,diff_health,5.959722222222222,0.2607996313502348,5.947000000000001,18,0.012473039077462073,9.149324790758318e-25,9.149324790758373e-25,9.149324790758318e-25,2.767201722193666,96.9516707252286,True,True
continent,Oceania,diff_health,5.9857499999999995,0.19828830020956886,5.977,4,0.012473039077462073,1.0011232440007737e-05,1.0011232440007659e-05,1.0011232440007737e-05,2.767201722193666,60.3742126355787,True,True
continent,Other,diff_health,5.815850877192982,0.3430571879479626,5.8105,114,0.012473039077462073,4.6732489441732767e-141,4.6732489441732767e-141,4.6732489441732767e-141,2.767201722193666,181.00858136618817,True,True
continent,South America,diff_health,5.94775,0.2906134844917235,5.973000000000001,20,0.012473039077462073,1.3385111541256783e-26,1.3385111541256858e-26,1.3385111541256783e-26,2.767201722193666,91.52757200124452,True,True
continent,Africa,diff_freedom,5.3979583333333325,0.67831206613031,5.29,24,1.0008467653649347e-11,1.6344989949842424e-22,1.6344989949842127e-22,1.6344989949842424e-22,11.704659625019582,38.985724210693455,True,True
continent,Asia,diff_freedom,5.342239130434782,0.8825826038717316,5.478,46,1.0008467653649347e-11,2.6156781986666984e-37,2.6156781986666984e-37,2.6156781986666984e-37,11.704659625019582,41.05318694525135,True,True
continent,Europe,diff_freedom,6.2404090909090915,0.4962872920232561,6.297499999999999,66,1.0008467653649347e-11,1.6818535822032525e-73,1.6818535822032525e-73,1.6818535822032525e-73,11.704659625019582,102.15317605353715,True,True
continent,North America,diff_freedom,5.736,0.8244245051585266,5.922,18,1.0008467653649347e-11,4.785910768452129e-16,4.785910768452129e-16,4.785910768452129e-16,11.704659625019582,29.51851482948914,True,True
continent,Oceania,diff_freedom,6.3934999999999995,0.3819952006679315,6.385999999999999,4,1.0008467653649347e-11,5.860638523454333e-05,5.860638523454323e-05,5.860638523454333e-05,11.704659625019582,33.47424254975323,True,True
continent,Other,diff_freedom,5.415877192982456,0.7988485866739631,5.4365000000000006,114,1.0008467653649347e-11,1.6336610608575287e-96,1.6336610608575287e-96,1.6336610608575287e-96,11.704659625019582,72.3863640212785,True,True
continent,South America,diff_freedom,5.77025,0.6289828777687956,5.7364999999999995,20,1.0008467653649347e-11,5.1589233374503226e-20,5.15892333745033e-20,5.1589233374503226e-20,11.704659625019582,41.02709852114919,True,True
continent,Africa,diff_generosity,3.5853750000000004,0.39018076217813863,3.5090000000000003,24,0.0032615851131857546,6.230255351609322e-24,6.230255351609322e-24,6.230255351609322e-24,3.356797374159401,45.01677241853164,True,True
continent,Asia,diff_generosity,3.744239130434783,0.5006439934849519,3.698,46,0.0032615851131857546,2.3430033539947564e-41,2.3430033539947564e-41,2.3430033539947564e-41,3.356797374159401,50.72399878717813,True,True
continent,Europe,diff_generosity,3.733939393939394,0.3468749222054134,3.714,66,0.0032615851131857546,3.810764633233353e-69,3.8107646332333033e-69,3.810764633233353e-69,3.356797374159401,87.4513119717057,True,True
continent,North America,diff_generosity,3.6513888888888886,0.32970666800673665,3.6745,18,0.0032615851131857546,1.9448609902711686e-19,1.9448609902711686e-19,1.9448609902711686e-19,3.356797374159401,46.985798492188046,True,True
continent,Oceania,diff_generosity,4.08575,0.3334630164401047,4.083,4,0.0032615851131857546,0.0001489741445978304,0.0001489741445978304,0.0001489741445978304,3.356797374159401,24.50496635949353,True,True
continent,Other,diff_generosity,3.572301724137931,0.37957732144257944,3.5385,116,0.0032615851131857546,2.5665608188554516e-114,2.5665608188554285e-114,2.5665608188554516e-114,3.356797374159401,101.36239674268128,True,True
continent,South America,diff_generosity,3.48145,0.24794491642086025,3.449,20,0.0032615851131857546,1.681292736391234e-23,1.68129273639122e-23,1.681292736391234e-23,3.356797374159401,62.79426069823377,True,True
continent,Africa,diff_corruption,2.4620833333333336,0.6752072735974046,2.3135000000000003,24,5.7466946908703386e-27,5.586849034605353e-15,5.586849034605328e-15,5.586849034605353e-15,28.912459330922008,17.86369343667152,True,True
continent,Asia,diff_corruption,3.2506363636363633,1.747483786941578,2.7675,44,5.7466946908703386e-27,1.0133921109695892e-15,1.0133921109695892e-15,1.0133921109695892e-15,28.912459330922008,12.339045693735562,True,True
continent,Europe,diff_corruption,5.036212121212121,1.9019250936891974,4.679500000000001,66,5.7466946908703386e-27,2.895207754573561e-31,2.895207754573561e-31,2.895207754573561e-31,28.912459330922008,21.51208836897886,True,True
continent,North America,diff_corruption,3.0940555555555553,1.2470185371621962,2.987,18,5.7466946908703386e-27,7.258802698062742e-09,7.258802698062742e-09,7.258802698062742e-09,28.912459330922008,10.526680716455198,True,True
continent,Oceania,diff_corruption,6.615499999999999,0.5002269484943809,6.6105,4,5.7466946908703386e-27,0.00011856696744142481,0.00011856696744142465,0.00011856696744142481,28.912459330922008,26.44999442717673,True,True
continent,Other,diff_corruption,2.622336206896552,0.8208159984876715,2.4565,116,5.7466946908703386e-27,2.2308299407614783e-62,2.2308299407614783e-62,2.2308299407614783e-62,28.912459330922008,34.4089605462679,True,True
continent,South America,diff_corruption,2.9068,1.412109642380953,2.5155000000000003,20,5.7466946908703386e-27,1.9617569078371157e-08,1.9617569078371157e-08,1.9617569078371157e-08,28.912459330922008,9.20580414143635,True,True
region,Africa,diff_overall_happiness,0.7033541666666667,0.8604387670817508,0.7575000000000003,48,3.1313850691139373e-27,8.667562900171574e-07,8.667562900171574e-07,8.667562900171574e-07,18.523080463107704,5.663367105197801,True,True
region,East Asia,diff_overall_happiness,0.1056249999999997,0.4828940663829141,0.0034999999999998505,24,3.1313850691139373e-27,0.2950292348808237,0.2950292348808237,0.2950292348808237,18.523080463107704,1.0715698207660842,False,False
region,Eastern Europe,diff_overall_happiness,-0.07130769230769222,0.5592424336077433,-0.17900000000000024,52,3.1313850691139373e-27,0.36217795882012654,0.36217795882012627,0.36217795882012654,18.523080463107704,-0.9194707894098306,False,False
region,Latin America,diff_overall_happiness,-0.24307499999999987,0.6372016702659713,-0.3464999999999998,40,3.1313850691139373e-27,0.020638476799029793,0.020638476799029776,0.020638476799029793,18.523080463107704,-2.4126447814381318,True,True
region,Middle East,diff_overall_happiness,0.35334090909090904,0.9240298732506541,0.2684999999999995,44,3.1313850691139373e-27,0.014909008504981502,0.014909008504981515,0.014909008504981502,18.523080463107704,2.5364963892671284,True,True
region,North America,diff_overall_happiness,-0.4754166666666667,0.5903110257676517,-0.5230000000000001,36,3.1313850691139373e-27,2.6605714661436336e-05,2.660571466143633e-05,2.6605714661436336e-05,18.523080463107704,-4.8321984097968596,True,True
region,Oceania,diff_overall_happiness,-0.1805000000000001,0.35264875280814884,-0.35699999999999976,8,3.1313850691139373e-27,0.19095994598389077,0.19095994598389077,0.19095994598389077,18.523080463107704,-1.4477042438157475,False,False
region,Other,diff_overall_happiness,0.5686034482758621,0.9688138494914351,0.4279999999999999,232,3.1313850691139373e-27,1.2781152538052914e-16,1.2781152538052914e-16,1.2781152538052914e-16,18.523080463107704,8.93949823602119,True,True
region,South Asia,diff_overall_happiness,1.441625,1.0163380049065327,1.3364999999999996,24,3.1313850691139373e-27,4.3972715591050974e-07,4.3972715591050974e-07,4.3972715591050974e-07,18.523080463107704,6.948959171834865,True,True
region,Western Europe,diff_overall_happiness,-0.05239999999999988,0.4542101114203157,-0.1294999999999997,80,3.1313850691139373e-27,0.30528780766300695,0.30528780766300667,0.30528780766300695,18.523080463107704,-1.0318569232604535,False,False
region,Africa,diff_life_evaluation,0.7033541666666667,0.8604387670817508,0.7575000000000003,48,3.1313850691139373e-27,8.667562900171574e-07,8.667562900171574e-07,8.667562900171574e-07,18.523080463107704,5.663367105197801,True,True
region,East Asia,diff_life_evaluation,0.1056249999999997,0.4828940663829141,0.0034999999999998505,24,3.1313850691139373e-27,0.2950292348808237,0.2950292348808237,0.2950292348808237,18.523080463107704,1.0715698207660842,False,False
region,Eastern Europe,diff_life_evaluation,-0.07130769230769222,0.5592424336077433,-0.17900000000000024,52,3.1313850691139373e-27,0.36217795882012654,0.36217795882012627,0.36217795882012654,18.523080463107704,-0.9194707894098306,False,False
region,Latin America,diff_life_evaluation,-0.24307499999999987,0.6372016702659713,-0.3464999999999998,40,3.1313850691139373e-27,0.020638476799029793,0.020638476799029776,0.020638476799029793,18.523080463107704,-2.4126447814381318,True,True
region,Middle East,diff_life_evaluation,0.35334090909090904,0.9240298732506541,0.2684999999999995,44,3.1313850691139373e-27,0.014909008504981502,0.014909008504981515,0.014909008504981502,18.523080463107704,2.5364963892671284,True,True
region,North America,diff_life_evaluation,-0.4754166666666667,0.5903110257676517,-0.5230000000000001,36,3.1313850691139373e-27,2.6605714661436336e-05,2.660571466143633e-05,2.6605714661436336e-05,18.523080463107704,-4.8321984097968596,True,True
region,Oceania,diff_life_evaluation,-0.1805000000000001,0.35264875280814884,-0.35699999999999976,8,3.1313850691139373e-27,0.19095994598389077,0.19095994598389077,0.19095994598389077,18.523080463107704,-1.4477042438157475,False,False
region,Other,diff_life_evaluation,0.5686034482758621,0.9688138494914351,0.4279999999999999,232,3.1313850691139373e-27,1.2781152538052914e-16,1.2781152538052914e-16,1.2781152538052914e-16,18.523080463107704,8.93949823602119,True,True
region,South Asia,diff_life_evaluation,1.441625,1.0163380049065327,1.3364999999999996,24,3.1313850691139373e-27,4.3972715591050974e-07,4.3972715591050974e-07,4.3972715591050974e-07,18.523080463107704,6.948959171834865,True,True
region,Western Europe,diff_life_evaluation,-0.05239999999999988,0.4542101114203157,-0.1294999999999997,80,3.1313850691139373e-27,0.30528780766300695,0.30528780766300667,0.30528780766300695,18.523080463107704,-1.0318569232604535,False,False
region,Africa,diff_gdp,3.515875,0.5549739760839553,3.6340000000000003,24,2.0339857828999653e-10,2.8193943766964846e-20,2.8193943766964846e-20,2.8193943766964846e-20,7.90204898439382,31.036048969997047,True,True
region,East Asia,diff_gdp,4.20725,0.367276493567547,4.1884999999999994,12,2.0339857828999653e-10,3.156046642187973e-13,3.1560466421879625e-13,3.156046642187973e-13,7.90204898439382,39.682206118666,True,True
region,Eastern Europe,diff_gdp,3.920384615384615,0.44904209842045584,3.9515000000000002,26,2.0339857828999653e-10,2.47820193534321e-25,2.478201935343201e-25,2.47820193534321e-25,7.90204898439382,44.517246211328654,True,True
region,Latin America,diff_gdp,3.8527500000000003,0.5618886268179561,3.787,20,2.0339857828999653e-10,1.2031682612810825e-17,1.2031682612810825e-17,1.2031682612810825e-17,7.90204898439382,30.664478649799957,True,True
region,Middle East,diff_gdp,3.8973636363636364,1.1527439539536193,3.9459999999999997,22,2.0339857828999653e-10,3.663090468583822e-13,3.663090468583822e-13,3.663090468583822e-13,7.90204898439382,15.858036608273775,True,True
region,North America,diff_gdp,4.018888888888889,0.361131048217857,3.931,18,2.0339857828999653e-10,1.7916918020877272e-19,1.7916918020877308e-19,1.7916918020877272e-19,7.90204898439382,47.2147205319371,True,True
region,Oceania,diff_gdp,4.35125,0.3133606814306271,4.3275,4,2.0339857828999653e-10,0.00010248226331387434,0.0001024822633138748,0.00010248226331387434,7.90204898439382,27.771512240365773,True,True
region,Other,diff_gdp,3.7191034482758623,0.49853059527253557,3.7119999999999997,116,2.0339857828999653e-10,7.10306890793752e-103,7.10306890793752e-103,7.10306890793752e-103,7.90204898439382,80.3480676759624,True,True
region,South Asia,diff_gdp,3.6285833333333337,0.5789998364473522,3.4735,12,2.0339857828999653e-10,2.2132411133379557e-10,2.2132411133379524e-10,2.2132411133379557e-10,7.90204898439382,21.709473119695595,True,True
region,Western Europe,diff_gdp,4.4563250000000005,0.4740945154875603,4.471,40,2.0339857828999653e-10,7.0335222953269485e-40,7.0335222953269485e-40,7.0335222953269485e-40,7.90204898439382,59.44863960072371,True,True
region,Africa,diff_social_support,6.404833333333333,0.5566409869977215,6.543,24,0.2553487604268468,3.6962855342107893e-26,3.6962855342108094e-26,3.6962855342107893e-26,1.2656957356935365,56.368732884199275,True,True
region,East Asia,diff_social_support,6.234333333333333,0.5172819405900482,6.187,12,0.2553487604268468,1.8112929976019616e-13,1.8112929976019616e-13,1.8112929976019616e-13,1.2656957356935365,41.749696779811806,True,True
region,Eastern Europe,diff_social_support,6.186538461538461,0.47826346134901243,6.23,26,0.2553487604268468,1.4495852555657742e-29,1.449585255565766e-29,1.4495852555657742e-29,1.2656957356935365,65.95795599354126,True,True
region,Latin America,diff_social_support,6.3132,0.5075324827561599,6.244,20,0.2553487604268468,1.660525718839345e-22,1.660525718839345e-22,1.660525718839345e-22,1.2656957356935365,55.62892951753772,True,True
