grouping,group_value,metric,mean_bias,std_bias,median_bias,count,p_value_anova,p_value_vs_real,p_value_vs_zero,p_value,f_statistic,t_statistic,significant,significantly_different_from_real
world_123,World 2,diff_life_evaluation,1.2959137931034481,0.7914565281694308,1.1374999999999993,116,3.877482951990476e-08,1.7253005037796625e-34,1.725300503779642e-34,1.7253005037796625e-34,19.257654721337655,17.635104654053492,True,True
world_123,World 3,diff_life_evaluation,2.058222222222222,1.0275114084254464,1.654,9,3.877482951990476e-08,0.00032004596835093945,0.00032004596835093945,0.00032004596835093945,19.257654721337655,6.009341225834852,True,True
world_123,World 1,diff_gdp,4.8305,0.3689369219540823,4.8705,22,1.0616486457563086e-09,3.4790994964903896e-25,3.4790994964903896e-25,3.4790994964903896e-25,23.93380096087878,61.41172644858508,True,True
world_123,World 2,diff_gdp,4.028793103448276,0.5469140703070731,4.137499999999999,116,1.0616486457563086e-09,2.9632506669075262e-102,2.9632506669075262e-102,2.9632506669075262e-102,23.93380096087878,79.3386603629871,True,True
world_123,World 3,diff_gdp,3.7411111111111115,0.6007870763516068,3.755,9,1.0616486457563086e-09,6.959294073244151e-08,6.959294073244151e-08,6.959294073244151e-08,23.93380096087878,18.681049867931833,True,True
world_123,World 1,diff_social_support,6.899409090909091,0.16187051235652128,6.8875,22,0.36653095838730415,6.290833284316089e-36,6.290833284316075e-36,6.290833284316089e-36,1.01070045229773,199.9196559172767,True,True
world_123,World 2,diff_social_support,6.844129310344828,0.23389055523702826,6.836,116,0.36653095838730415,1.0015093501161927e-170,1.0015093501161927e-170,1.0015093501161927e-170,1.01070045229773,315.162484951096,True,True
world_123,World 3,diff_social_support,6.941666666666666,0.49021882868776057,6.935,9,0.36653095838730415,1.0393026951730534e-10,1.0393026951730502e-10,1.0393026951730534e-10,1.01070045229773,42.48102843325149,True,True
world_123,World 1,diff_health,6.188818181818181,0.16813419707218455,6.1795,22,0.006510676393574194,1.3660596278926703e-34,1.3660596278926788e-34,1.3660596278926703e-34,5.2157786865297275,172.64857976643037,True,True
world_123,World 2,diff_health,6.097486956521739,0.1927067750344152,6.085000000000001,115,0.006510676393574194,4.0096193792683365e-173,4.009619379268386e-173,4.0096193792683365e-173,5.2157786865297275,339.31481079179633,True,True
world_123,World 3,diff_health,5.9446666666666665,0.2578962969877622,5.888,9,0.006510676393574194,2.1289984004776328e-12,2.128998400477631e-12,2.1289984004776328e-12,5.2157786865297275,69.15182656091521,True,True
world_123,World 1,diff_freedom,6.667000000000001,0.2926914513857309,6.7745,22,3.008670739513235e-08,3.217959787575603e-30,3.217959787575618e-30,3.217959787575603e-30,19.596900137675252,106.83947796456661,True,True
world_123,World 2,diff_freedom,6.054939130434782,0.5694076221144602,6.16,115,3.008670739513235e-08,2.511104836404623e-119,2.511104836404651e-119,2.511104836404623e-119,19.596900137675252,114.03428016173525,True,True
world_123,World 3,diff_freedom,5.405222222222222,0.6819427721183386,5.565,9,3.008670739513235e-08,1.0417284936502655e-08,1.0417284936502655e-08,1.0417284936502655e-08,19.596900137675252,23.77863265020827,True,True
world_123,World 1,diff_generosity,4.271454545454546,0.31976207334482865,4.26,22,1.1959967046077865e-08,2.2883907323338113e-25,2.2883907323338113e-25,2.2883907323338113e-25,20.76070152725998,62.65564113904142,True,True
world_123,World 2,diff_generosity,3.8250431034482757,0.3037016668932904,3.774,116,1.1959967046077865e-08,9.515524748738144e-129,9.515524748737764e-129,9.515524748738144e-129,20.76070152725998,135.6494860049599,True,True
world_123,World 3,diff_generosity,3.778555555555556,0.23247478955314235,3.7400000000000007,9,1.1959967046077865e-08,3.46255347395912e-11,3.46255347395912e-11,3.46255347395912e-11,20.76070152725998,48.76084279269948,True,True
world_123,World 1,diff_corruption,6.524318181818182,1.5766588055687536,6.702,22,1.390737938381767e-29,6.825680413488751e-15,6.825680413488751e-15,6.825680413488751e-15,109.59106240008398,19.409249936649076,True,True
world_123,World 2,diff_corruption,2.816095652173913,1.0394678967213293,2.556,115,1.390737938381767e-29,1.5990995573052667e-54,1.5990995573052667e-54,1.5990995573052667e-54,109.59106240008398,29.052615824497654,True,True
world_123,World 3,diff_corruption,1.9604444444444442,0.4874041216257591,2.092,9,1.390737938381767e-29,2.05523995948243e-06,2.0552399594824272e-06,2.05523995948243e-06,109.59106240008398,12.06664669497638,True,True
continent,Africa,diff_overall_happiness,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,3.279069094545492e-11,1.3982325497106162e-06,1.3982325497106228e-06,1.3982325497106162e-06,12.44803511728901,9.37854594471009,True,True
continent,Asia,diff_overall_happiness,1.4299565217391306,0.9891013588220954,1.0780000000000003,23,3.279069094545492e-11,5.825520202943983e-07,5.825520202943995e-07,5.825520202943983e-07,12.44803511728901,6.933395149805488,True,True
continent,Europe,diff_overall_happiness,0.5783333333333333,0.3813642178635362,0.492,33,3.279069094545492e-11,5.912426316750203e-10,5.91242631675015e-10,5.912426316750203e-10,12.44803511728901,8.711546359871923,True,True
continent,North America,diff_overall_happiness,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,3.279069094545492e-11,0.0007547325328548201,0.0007547325328548209,0.0007547325328548201,12.44803511728901,5.270614291664438,True,True
continent,Oceania,diff_overall_happiness,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,3.279069094545492e-11,0.03021468887914949,0.030214688879149538,0.03021468887914949,12.44803511728901,21.054054054054603,True,True
continent,Other,diff_overall_happiness,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,3.279069094545492e-11,8.776297700176738e-22,8.77629770017681e-22,8.776297700176738e-22,12.44803511728901,15.255637159301688,True,True
continent,South America,diff_overall_happiness,0.6992999999999999,0.24752196311079594,0.7235,10,3.279069094545492e-11,9.066918144434725e-06,9.066918144434683e-06,9.066918144434725e-06,12.44803511728901,8.934078980158565,True,True
continent,Africa,diff_life_evaluation,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,3.279069094545492e-11,1.3982325497106162e-06,1.3982325497106228e-06,1.3982325497106162e-06,12.44803511728901,9.37854594471009,True,True
continent,Asia,diff_life_evaluation,1.4299565217391306,0.9891013588220954,1.0780000000000003,23,3.279069094545492e-11,5.825520202943983e-07,5.825520202943995e-07,5.825520202943983e-07,12.44803511728901,6.933395149805488,True,True
continent,Europe,diff_life_evaluation,0.5783333333333333,0.3813642178635362,0.492,33,3.279069094545492e-11,5.912426316750203e-10,5.91242631675015e-10,5.912426316750203e-10,12.44803511728901,8.711546359871923,True,True
continent,North America,diff_life_evaluation,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,3.279069094545492e-11,0.0007547325328548201,0.0007547325328548209,0.0007547325328548201,12.44803511728901,5.270614291664438,True,True
continent,Oceania,diff_life_evaluation,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,3.279069094545492e-11,0.03021468887914949,0.030214688879149538,0.03021468887914949,12.44803511728901,21.054054054054603,True,True
continent,Other,diff_life_evaluation,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,3.279069094545492e-11,8.776297700176738e-22,8.77629770017681e-22,8.776297700176738e-22,12.44803511728901,15.255637159301688,True,True
continent,South America,diff_life_evaluation,0.6992999999999999,0.24752196311079594,0.7235,10,3.279069094545492e-11,9.066918144434725e-06,9.066918144434683e-06,9.066918144434725e-06,12.44803511728901,8.934078980158565,True,True
continent,Africa,diff_gdp,3.7310833333333338,0.5717924700342586,3.711,12,0.0007941317797574454,1.4322486531230905e-10,1.4322486531230905e-10,1.4322486531230905e-10,4.105128193232034,22.604095853936613,True,True
continent,Asia,diff_gdp,4.106565217391304,0.9293341617468515,4.3660000000000005,23,0.0007941317797574454,3.9602242829185225e-16,3.9602242829185225e-16,3.9602242829185225e-16,4.105128193232034,21.19194121206692,True,True
continent,Europe,diff_gdp,4.481030303030303,0.4553881918792257,4.446,33,0.0007941317797574454,1.2276246803431958e-33,1.2276246803431958e-33,1.2276246803431958e-33,4.105128193232034,56.526628831912774,True,True
continent,North America,diff_gdp,4.313888888888889,0.2239176435904756,4.375,9,0.0007941317797574454,8.917907183755936e-12,8.917907183755936e-12,8.917907183755936e-12,4.105128193232034,57.79654724455651,True,True
continent,Oceania,diff_gdp,4.62,0.07495331880577395,4.62,2,0.0007941317797574454,0.0073028934877194815,0.0073028934877194815,0.0073028934877194815,4.105128193232034,87.16981132075482,True,True
continent,Other,diff_gdp,3.984965517241379,0.4749057142071146,4.077500000000001,58,0.0007941317797574454,9.563063696887727e-55,9.563063696887727e-55,9.563063696887727e-55,4.105128193232034,63.904459993013255,True,True
continent,South America,diff_gdp,4.099,0.5764625843115151,4.274,10,0.0007941317797574454,3.223731026708476e-09,3.223731026708476e-09,3.223731026708476e-09,4.105128193232034,22.485719770540285,True,True
continent,Africa,diff_social_support,6.8773333333333335,0.2820542608446219,6.784999999999999,12,0.6957230887826763,7.983462750920612e-17,7.983462750920588e-17,7.983462750920612e-17,0.6429011545477264,84.4652423845664,True,True
continent,Asia,diff_social_support,6.89704347826087,0.3672856800244028,6.91,23,0.6957230887826763,9.561796060326875e-30,9.561796060326777e-30,9.561796060326875e-30,0.6429011545477264,90.05812186444135,True,True
continent,Europe,diff_social_support,6.799121212121213,0.16341564291243613,6.835000000000001,33,0.6957230887826763,1.3040054153331853e-53,1.3040054153331813e-53,1.3040054153331853e-53,0.6429011545477264,239.01003018030858,True,True
continent,North America,diff_social_support,6.871111111111111,0.1138655396119085,6.892999999999999,9,0.6957230887826763,9.700387385068466e-16,9.700387385068466e-16,9.700387385068466e-16,0.6429011545477264,181.0322368259122,True,True
continent,Oceania,diff_social_support,6.825500000000001,0.04596194077712524,6.825500000000001,2,0.6957230887826763,0.0030312777435950013,0.0030312777435950013,0.0030312777435950013,0.6429011545477264,210.01538461538624,True,True
continent,Other,diff_social_support,6.883396551724139,0.2540662256291549,6.867000000000001,58,0.6957230887826763,1.3115051046291139e-83,1.3115051046291139e-83,1.3115051046291139e-83,0.6429011545477264,206.33355026155607,True,True
continent,South America,diff_social_support,6.792199999999999,0.13579052495173116,6.8415,10,0.6957230887826763,8.202814055934549e-17,8.202814055934592e-17,8.202814055934549e-17,0.6429011545477264,158.17614911666837,True,True
continent,Africa,diff_health,6.051916666666667,0.22647434465713487,6.075000000000001,12,0.0798052324610182,2.9181523180320976e-17,2.918152318032074e-17,2.9181523180320976e-17,1.9316607471209335,92.56878226722628,True,True
continent,Asia,diff_health,6.012869565217391,0.2599963818538155,5.992999999999999,23,0.0798052324610182,9.879606550349483e-32,9.879606550349483e-32,9.879606550349483e-32,1.9316607471209335,110.91196423899017,True,True
continent,Europe,diff_health,6.152060606060606,0.14133314795942634,6.166,33,0.0798052324610182,3.075022136603915e-54,3.075022136603945e-54,3.075022136603915e-54,1.9316607471209335,250.05384842174018,True,True
continent,North America,diff_health,6.188888888888889,0.10423344526163904,6.184,9,0.0798052324610182,1.1041017164634656e-15,1.1041017164634494e-15,1.1041017164634656e-15,1.9316607471209335,178.12580808455442,True,True
continent,Oceania,diff_health,6.157,0.025455844122716675,6.157,2,0.0798052324610182,0.0018611536878634302,0.0018611536878634764,0.0018611536878634302,1.9316607471209335,342.05555555555105,True,True
continent,Other,diff_health,6.08940350877193,0.20222705234897315,6.077,57,0.0798052324610182,9.739713937208279e-85,9.739713937208386e-85,9.739713937208279e-85,1.9316607471209335,227.33846815632674,True,True
continent,South America,diff_health,6.182,0.1630718996162258,6.181000000000001,10,0.0798052324610182,9.93138277442248e-16,9.931382774422545e-16,9.93138277442248e-16,1.9316607471209335,119.88086568665807,True,True
continent,Africa,diff_freedom,5.8790000000000004,0.4461424558468864,5.949,12,4.842512467999983e-07,6.820426583035876e-14,6.820426583035876e-14,6.820426583035876e-14,7.573090816218942,45.647871276308614,True,True
continent,Asia,diff_freedom,5.826478260869566,0.7119698582463891,6.056000000000001,23,4.842512467999983e-07,7.306879131054739e-22,7.306879131054788e-22,7.306879131054739e-22,7.573090816218942,39.24717850022305,True,True
continent,Europe,diff_freedom,6.599272727272727,0.268597662956055,6.613999999999999,33,4.842512467999983e-07,2.6836193291436015e-46,2.6836193291435844e-46,2.6836193291436015e-46,7.573090816218942,141.14022879495587,True,True
continent,North America,diff_freedom,6.201555555555555,0.6720022528070703,6.376,9,4.842512467999983e-07,3.1258892688953943e-09,3.1258892688953943e-09,3.1258892688953943e-09,7.573090816218942,27.68542306063966,True,True
continent,Oceania,diff_freedom,6.7235,0.04171930009000579,6.7235,2,4.842512467999983e-07,0.0027932122812790792,0.0027932122812790792,0.0027932122812790792,7.573090816218942,227.91525423729092,True,True
continent,Other,diff_freedom,5.924473684210526,0.5984833541444324,6.032,57,4.842512467999983e-07,8.66936796293802e-58,8.66936796293802e-58,8.66936796293802e-58,7.573090816218942,74.73690808970031,True,True
continent,South America,diff_freedom,6.235,0.40382036710508884,6.3485,10,4.842512467999983e-07,3.179375324420931e-12,3.179375324420931e-12,3.179375324420931e-12,7.573090816218942,48.82567303996037,True,True
continent,Africa,diff_generosity,3.8697500000000002,0.3345716732562016,3.9210000000000003,12,0.07417332217454813,2.840282612368505e-13,2.8402826123684993e-13,2.840282612368505e-13,1.9681257325114807,40.06677282243841,True,True
continent,Asia,diff_generosity,4.009347826086957,0.4584720283621607,3.929,23,0.07417332217454813,1.7289838971874639e-22,1.7289838971874639e-22,1.7289838971874639e-22,1.9681257325114807,41.939650628116965,True,True
continent,Europe,diff_generosity,3.910909090909091,0.3234161757353405,3.847,33,0.07417332217454813,1.7662857232404988e-36,1.7662857232404878e-36,1.7662857232404988e-36,1.9681257325114807,69.46610578942477,True,True
continent,North America,diff_generosity,3.8772222222222226,0.25838332849556017,3.771,9,0.07417332217454813,6.546939876091191e-11,6.54693987609124e-11,6.546939876091191e-11,1.9681257325114807,45.017094308646755,True,True
continent,Oceania,diff_generosity,4.3745,0.009192388155425047,4.3745,2,0.07417332217454813,0.0009459425020022945,0.0009459425020022945,0.0009459425020022945,1.9681257325114807,673.0000000000052,True,True
continent,Other,diff_generosity,3.853293103448276,0.31862148299398674,3.855,58,0.07417332217454813,1.0461618793857381e-63,1.0461618793857303e-63,1.0461618793857381e-63,1.9681257325114807,92.10240850836192,True,True
continent,South America,diff_generosity,3.6837000000000004,0.12636371666300783,3.6814999999999998,10,0.07417332217454813,1.0544681461568736e-14,1.0544681461568736e-14,1.0544681461568736e-14,1.9681257325114807,92.18534025734623,True,True
continent,Africa,diff_corruption,2.3725,0.6804278734069399,2.173,12,7.185276006764986e-13,1.0877980522989442e-07,1.0877980522989395e-07,1.0877980522989442e-07,14.584313560956947,12.07854851795449,True,True
continent,Asia,diff_corruption,3.266545454545455,1.8360718610086806,2.7005,22,7.185276006764986e-13,4.160191172518399e-08,4.160191172518399e-08,4.160191172518399e-08,14.584313560956947,8.344693149298886,True,True
continent,Europe,diff_corruption,5.08560606060606,2.0324433869636125,4.541,33,7.185276006764986e-13,1.6387408121801586e-15,1.6387408121801586e-15,1.6387408121801586e-15,14.584313560956947,14.374118756837985,True,True
continent,North America,diff_corruption,3.078777777777778,1.3074776076263959,3.053,9,7.185276006764986e-13,0.00010566631660958859,0.00010566631660958874,0.00010566631660958859,14.584313560956947,7.064238254987049,True,True
continent,Oceania,diff_corruption,6.628,0.6194255403194152,6.628,2,7.185276006764986e-13,0.04200884477786285,0.0420088447778628,0.04200884477786285,14.584313560956947,15.132420091324196,True,True
continent,Other,diff_corruption,2.541948275862069,0.7838952539768954,2.385,58,7.185276006764986e-13,3.9615355127618805e-32,3.9615355127618805e-32,3.9615355127618805e-32,14.584313560956947,24.695775637873755,True,True
continent,South America,diff_corruption,2.8472999999999997,1.4291051629137257,2.491,10,7.185276006764986e-13,0.00014091484525500373,0.00014091484525500373,0.00014091484525500373,14.584313560956947,6.300413304392345,True,True
region,Africa,diff_overall_happiness,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,8.839949186330663e-14,1.3982325497106162e-06,1.3982325497106228e-06,1.3982325497106162e-06,11.953455325027166,9.37854594471009,True,True
region,East Asia,diff_overall_happiness,0.8508333333333332,0.11060093429382327,0.8354999999999997,6,8.839949186330663e-14,7.753202342033567e-06,7.75320234203358e-06,7.753202342033567e-06,11.953455325027166,18.843489307977862,True,True
region,Eastern Europe,diff_overall_happiness,0.6783076923076923,0.41089503619444084,0.7429999999999994,13,8.839949186330663e-14,6.692327027711712e-05,6.692327027711712e-05,6.692327027711712e-05,11.953455325027166,5.952063056803906,True,True
region,Latin America,diff_overall_happiness,0.6992999999999999,0.24752196311079594,0.7235,10,8.839949186330663e-14,9.066918144434725e-06,9.066918144434683e-06,9.066918144434725e-06,11.953455325027166,8.934078980158565,True,True
region,Middle East,diff_overall_happiness,1.1702727272727274,0.900620129789368,1.0780000000000003,11,8.839949186330663e-14,0.0015379304219422488,0.0015379304219422488,0.0015379304219422488,11.953455325027166,4.309647775313772,True,True
region,North America,diff_overall_happiness,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,8.839949186330663e-14,0.0007547325328548201,0.0007547325328548209,0.0007547325328548201,11.953455325027166,5.270614291664438,True,True
region,Oceania,diff_overall_happiness,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,8.839949186330663e-14,0.03021468887914949,0.030214688879149538,0.03021468887914949,11.953455325027166,21.054054054054603,True,True
region,Other,diff_overall_happiness,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,8.839949186330663e-14,8.776297700176738e-22,8.77629770017681e-22,8.776297700176738e-22,11.953455325027166,15.255637159301688,True,True
region,South Asia,diff_overall_happiness,2.4851666666666667,0.8849676641926907,2.5900000000000007,6,8.839949186330663e-14,0.000993458313615019,0.000993458313615019,0.000993458313615019,11.953455325027166,6.8786584023495,True,True
region,Western Europe,diff_overall_happiness,0.51335,0.35641715284495684,0.4624999999999999,20,8.839949186330663e-14,3.5634050991329228e-06,3.5634050991328995e-06,3.5634050991329228e-06,11.953455325027166,6.4412472131993725,True,True
region,Africa,diff_life_evaluation,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,8.839949186330663e-14,1.3982325497106162e-06,1.3982325497106228e-06,1.3982325497106162e-06,11.953455325027166,9.37854594471009,True,True
region,East Asia,diff_life_evaluation,0.8508333333333332,0.11060093429382327,0.8354999999999997,6,8.839949186330663e-14,7.753202342033567e-06,7.75320234203358e-06,7.753202342033567e-06,11.953455325027166,18.843489307977862,True,True
region,Eastern Europe,diff_life_evaluation,0.6783076923076923,0.41089503619444084,0.7429999999999994,13,8.839949186330663e-14,6.692327027711712e-05,6.692327027711712e-05,6.692327027711712e-05,11.953455325027166,5.952063056803906,True,True
region,Latin America,diff_life_evaluation,0.6992999999999999,0.24752196311079594,0.7235,10,8.839949186330663e-14,9.066918144434725e-06,9.066918144434683e-06,9.066918144434725e-06,11.953455325027166,8.934078980158565,True,True
region,Middle East,diff_life_evaluation,1.1702727272727274,0.900620129789368,1.0780000000000003,11,8.839949186330663e-14,0.0015379304219422488,0.0015379304219422488,0.0015379304219422488,11.953455325027166,4.309647775313772,True,True
region,North America,diff_life_evaluation,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,8.839949186330663e-14,0.0007547325328548201,0.0007547325328548209,0.0007547325328548201,11.953455325027166,5.270614291664438,True,True
region,Oceania,diff_life_evaluation,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,8.839949186330663e-14,0.03021468887914949,0.030214688879149538,0.03021468887914949,11.953455325027166,21.054054054054603,True,True
region,Other,diff_life_evaluation,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,8.839949186330663e-14,8.776297700176738e-22,8.77629770017681e-22,8.776297700176738e-22,11.953455325027166,15.255637159301688,True,True
region,South Asia,diff_life_evaluation,2.4851666666666667,0.8849676641926907,2.5900000000000007,6,8.839949186330663e-14,0.000993458313615019,0.000993458313615019,0.000993458313615019,11.953455325027166,6.8786584023495,True,True
region,Western Europe,diff_life_evaluation,0.51335,0.35641715284495684,0.4624999999999999,20,8.839949186330663e-14,3.5634050991329228e-06,3.5634050991328995e-06,3.5634050991329228e-06,11.953455325027166,6.4412472131993725,True,True
region,Africa,diff_gdp,3.7310833333333338,0.5717924700342586,3.711,12,0.00013104110093953644,1.4322486531230905e-10,1.4322486531230905e-10,1.4322486531230905e-10,4.039540325253974,22.604095853936613,True,True
region,East Asia,diff_gdp,4.491,0.20440058708330539,4.536,6,0.00013104110093953644,4.188090126415635e-08,4.188090126415622e-08,4.188090126415635e-08,4.039540325253974,53.81911369146808,True,True
region,Eastern Europe,diff_gdp,4.181923076923077,0.3971795273211811,4.291,13,0.00013104110093953644,7.178022739616735e-14,7.178022739616735e-14,7.178022739616735e-14,4.039540325253974,37.96302942799788,True,True
region,Latin America,diff_gdp,4.099,0.5764625843115151,4.274,10,0.00013104110093953644,3.223731026708476e-09,3.223731026708476e-09,3.223731026708476e-09,4.039540325253974,22.485719770540285,True,True
region,Middle East,diff_gdp,4.026454545454545,1.2512713026067819,4.09,11,0.00013104110093953644,8.726370531153873e-07,8.726370531153873e-07,8.726370531153873e-07,4.039540325253974,10.672536751120841,True,True
region,North America,diff_gdp,4.313888888888889,0.2239176435904756,4.375,9,0.00013104110093953644,8.917907183755936e-12,8.917907183755936e-12,8.917907183755936e-12,4.039540325253974,57.79654724455651,True,True
region,Oceania,diff_gdp,4.62,0.07495331880577395,4.62,2,0.00013104110093953644,0.0073028934877194815,0.0073028934877194815,0.0073028934877194815,4.039540325253974,87.16981132075482,True,True
region,Other,diff_gdp,3.984965517241379,0.4749057142071146,4.077500000000001,58,0.00013104110093953644,9.563063696887727e-55,9.563063696887727e-55,9.563063696887727e-55,4.039540325253974,63.904459993013255,True,True
region,South Asia,diff_gdp,3.869,0.6064499979388241,3.7485,6,0.00013104110093953644,1.9500211763481045e-05,1.9500211763481045e-05,1.9500211763481045e-05,4.039540325253974,15.627134713559883,True,True
region,Western Europe,diff_gdp,4.67545,0.3855319599012037,4.7135,20,0.00013104110093953644,2.6818099999419915e-22,2.6818099999420113e-22,2.6818099999419915e-22,4.039540325253974,54.23479821533081,True,True
region,Africa,diff_social_support,6.8773333333333335,0.2820542608446219,6.784999999999999,12,0.0007988824470723401,7.983462750920612e-17,7.983462750920588e-17,7.983462750920612e-17,3.4201244003077127,84.4652423845664,True,True
region,East Asia,diff_social_support,6.701833333333333,0.17891385264050008,6.703499999999999,6,0.0007988824470723401,2.914908370277215e-09,2.914908370277215e-09,2.914908370277215e-09,3.4201244003077127,91.75405797575637,True,True
region,Eastern Europe,diff_social_support,6.636153846153847,0.10464929220484168,6.643999999999999,13,0.0007988824470723401,3.296265729485126e-23,3.296265729485128e-23,3.296265729485126e-23,3.4201244003077127,228.63979736566506,True,True
region,Latin America,diff_social_support,6.792199999999999,0.13579052495173116,6.8415,10,0.0007988824470723401,8.202814055934549e-17,8.202814055934592e-17,8.202814055934549e-17,3.4201244003077127,158.17614911666837,True,True
region,Middle East,diff_social_support,6.8376363636363635,0.36805034240638107,6.936,11,0.0007988824470723401,3.0825723349659365e-14,3.0825723349659365e-14,3.0825723349659365e-14,3.4201244003077127,61.61622924407509,True,True
region,North America,diff_social_support,6.871111111111111,0.1138655396119085,6.892999999999999,9,0.0007988824470723401,9.700387385068466e-16,9.700387385068466e-16,9.700387385068466e-16,3.4201244003077127,181.0322368259122,True,True
