grouping,group_value,metric,mean_bias,std_bias,median_bias,count,p_value_anova,p_value_vs_real,p_value_vs_zero,p_value,f_statistic,t_statistic,significant,significantly_different_from_real
continent,Africa,diff_freedom,5.8790000000000004,0.4461424558468864,5.949,12,0.7536385633349495,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,7.573090816218934,45.647871276308614,True,True
continent,Asia,diff_freedom,5.826478260869566,0.7119698582463891,6.056000000000001,23,0.7536385633349495,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,7.573090816218934,39.24717850022305,True,True
continent,Europe,diff_freedom,6.599272727272727,0.268597662956055,6.613999999999999,33,0.7536385633349495,2.2250738585072014e-308,,2.2250738585072014e-308,7.573090816218934,141.14022879495587,True,True
continent,North America,diff_freedom,6.201555555555555,0.6720022528070703,6.376,9,0.7536385633349495,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,7.573090816218934,27.68542306063966,True,True
continent,Oceania,diff_freedom,6.7235,0.04171930009000579,6.7235,2,0.7536385633349495,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,7.573090816218934,227.91525423729095,True,True
continent,Other,diff_freedom,5.924473684210526,0.5984833541444324,6.032,57,0.7536385633349495,2.2250738585072014e-308,,2.2250738585072014e-308,7.573090816218934,74.73690808970032,True,True
continent,South America,diff_freedom,6.235,0.40382036710508884,6.3485,10,0.7536385633349495,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,7.573090816218934,48.82567303996038,True,True
continent,Africa,diff_generosity,3.8697500000000002,0.3345716732562016,3.9210000000000003,12,0.9222129550952138,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,1.9681257325114798,40.06677282243841,True,True
continent,Asia,diff_generosity,4.009347826086957,0.4584720283621607,3.929,23,0.9222129550952138,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,1.9681257325114798,41.93965062811696,True,True
continent,Europe,diff_generosity,3.910909090909091,0.3234161757353405,3.847,33,0.9222129550952138,2.2250738585072014e-308,,2.2250738585072014e-308,1.9681257325114798,69.46610578942477,True,True
continent,North America,diff_generosity,3.8772222222222226,0.25838332849556017,3.771,9,0.9222129550952138,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,1.9681257325114798,45.017094308646755,True,True
continent,Oceania,diff_generosity,4.3745,0.009192388155425047,4.3745,2,0.9222129550952138,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,1.9681257325114798,673.0000000000052,True,True
continent,Other,diff_generosity,3.853293103448276,0.31862148299398674,3.855,58,0.9222129550952138,2.2250738585072014e-308,,2.2250738585072014e-308,1.9681257325114798,92.10240850836192,True,True
continent,South America,diff_generosity,3.6837000000000004,0.12636371666300783,3.6814999999999998,10,0.9222129550952138,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,1.9681257325114798,92.18534025734624,True,True
continent,Africa,diff_corruption,2.3725,0.6804278734069399,2.173,12,0.6136705994647226,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,14.58431356095694,12.078548517954488,True,True
continent,Asia,diff_corruption,3.266545454545455,1.8360718610086806,2.7005,22,0.6136705994647226,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,14.58431356095694,8.344693149298887,True,True
continent,Europe,diff_corruption,5.08560606060606,2.0324433869636125,4.541,33,0.6136705994647226,2.2250738585072014e-308,,2.2250738585072014e-308,14.58431356095694,14.374118756837985,True,True
continent,North America,diff_corruption,3.078777777777778,1.3074776076263959,3.053,9,0.6136705994647226,1.5987211554602254e-14,1.5987211554602254e-14,1.5987211554602254e-14,14.58431356095694,7.06423825498705,True,True
continent,Oceania,diff_corruption,6.628,0.6194255403194152,6.628,2,0.6136705994647226,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,14.58431356095694,15.132420091324196,True,True
continent,Other,diff_corruption,2.541948275862069,0.7838952539768954,2.385,58,0.6136705994647226,2.2250738585072014e-308,,2.2250738585072014e-308,14.58431356095694,24.69577563787376,True,True
continent,South America,diff_corruption,2.8472999999999997,1.4291051629137257,2.491,10,0.6136705994647226,1.0593748100973244e-11,1.0593748100973244e-11,1.0593748100973244e-11,14.58431356095694,6.300413304392345,True,True
region,Africa,diff_overall_happiness,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,9.37854594471009,True,True
region,East Asia,diff_overall_happiness,0.8508333333333332,0.11060093429382327,0.8354999999999997,6,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,18.84348930797786,True,True
region,Eastern Europe,diff_overall_happiness,0.6783076923076923,0.41089503619444084,0.7429999999999994,13,0.5601414057020613,1.603659427473758e-10,1.603659427473758e-10,1.603659427473758e-10,11.953455325027171,5.952063056803906,True,True
region,Latin America,diff_overall_happiness,0.6992999999999999,0.24752196311079594,0.7235,10,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,8.934078980158565,True,True
region,Middle East,diff_overall_happiness,1.1702727272727274,0.900620129789368,1.0780000000000003,11,0.5601414057020613,7.326741072066767e-06,7.326741072066767e-06,7.326741072066767e-06,11.953455325027171,4.309647775313772,True,True
region,North America,diff_overall_happiness,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,0.5601414057020613,2.0871121275689575e-08,2.0871121275689575e-08,2.0871121275689575e-08,11.953455325027171,5.270614291664438,True,True
region,Oceania,diff_overall_happiness,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,21.054054054054603,True,True
region,Other,diff_overall_happiness,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,0.5601414057020613,2.2250738585072014e-308,,2.2250738585072014e-308,11.953455325027171,15.25563715930169,True,True
region,South Asia,diff_overall_happiness,2.4851666666666667,0.8849676641926907,2.5900000000000007,6,0.5601414057020613,8.282263763703668e-14,8.282263763703668e-14,8.282263763703668e-14,11.953455325027171,6.878658402349498,True,True
region,Western Europe,diff_overall_happiness,0.51335,0.35641715284495684,0.4624999999999999,20,0.5601414057020613,3.3799629761688266e-12,3.3799629761688266e-12,3.3799629761688266e-12,11.953455325027171,6.4412472131993725,True,True
region,Africa,diff_life_evaluation,1.7215833333333332,0.6358917086670617,1.8560000000000005,12,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,9.37854594471009,True,True
region,East Asia,diff_life_evaluation,0.8508333333333332,0.11060093429382327,0.8354999999999997,6,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,18.84348930797786,True,True
region,Eastern Europe,diff_life_evaluation,0.6783076923076923,0.41089503619444084,0.7429999999999994,13,0.5601414057020613,1.603659427473758e-10,1.603659427473758e-10,1.603659427473758e-10,11.953455325027171,5.952063056803906,True,True
region,Latin America,diff_life_evaluation,0.6992999999999999,0.24752196311079594,0.7235,10,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,8.934078980158565,True,True
region,Middle East,diff_life_evaluation,1.1702727272727274,0.900620129789368,1.0780000000000003,11,0.5601414057020613,7.326741072066767e-06,7.326741072066767e-06,7.326741072066767e-06,11.953455325027171,4.309647775313772,True,True
region,North America,diff_life_evaluation,0.4038888888888888,0.2298909765760961,0.4429999999999996,9,0.5601414057020613,2.0871121275689575e-08,2.0871121275689575e-08,2.0871121275689575e-08,11.953455325027171,5.270614291664438,True,True
region,Oceania,diff_life_evaluation,0.38949999999999996,0.026162950903901597,0.38949999999999996,2,0.5601414057020613,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,11.953455325027171,21.054054054054603,True,True
region,Other,diff_life_evaluation,1.6099827586206898,0.8037201767434592,1.4590000000000005,58,0.5601414057020613,2.2250738585072014e-308,,2.2250738585072014e-308,11.953455325027171,15.25563715930169,True,True
region,South Asia,diff_life_evaluation,2.4851666666666667,0.8849676641926907,2.5900000000000007,6,0.5601414057020613,8.282263763703668e-14,8.282263763703668e-14,8.282263763703668e-14,11.953455325027171,6.878658402349498,True,True
region,Western Europe,diff_life_evaluation,0.51335,0.35641715284495684,0.4624999999999999,20,0.5601414057020613,3.3799629761688266e-12,3.3799629761688266e-12,3.3799629761688266e-12,11.953455325027171,6.4412472131993725,True,True
region,Africa,diff_gdp,3.7310833333333338,0.5717924700342586,3.711,12,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,22.604095853936613,True,True
region,East Asia,diff_gdp,4.491,0.20440058708330539,4.536,6,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,53.81911369146808,True,True
region,Eastern Europe,diff_gdp,4.181923076923077,0.3971795273211811,4.291,13,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,37.963029427997874,True,True
region,Latin America,diff_gdp,4.099,0.5764625843115151,4.274,10,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,22.485719770540285,True,True
region,Middle East,diff_gdp,4.026454545454545,1.2512713026067819,4.09,11,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,10.672536751120843,True,True
region,North America,diff_gdp,4.313888888888889,0.2239176435904756,4.375,9,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,57.79654724455651,True,True
region,Oceania,diff_gdp,4.62,0.07495331880577395,4.62,2,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,87.16981132075482,True,True
region,Other,diff_gdp,3.984965517241379,0.4749057142071146,4.077500000000001,58,0.7902818957871923,2.2250738585072014e-308,,2.2250738585072014e-308,4.0395403252539674,63.90445999301326,True,True
region,South Asia,diff_gdp,3.869,0.6064499979388241,3.7485,6,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,15.627134713559881,True,True
region,Western Europe,diff_gdp,4.67545,0.3855319599012037,4.7135,20,0.7902818957871923,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,4.0395403252539674,54.23479821533082,True,True
region,Africa,diff_social_support,6.8773333333333335,0.2820542608446219,6.784999999999999,12,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,84.4652423845664,True,True
region,East Asia,diff_social_support,6.701833333333333,0.17891385264050008,6.703499999999999,6,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,91.75405797575637,True,True
region,Eastern Europe,diff_social_support,6.636153846153847,0.10464929220484168,6.643999999999999,13,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,228.63979736566506,True,True
region,Latin America,diff_social_support,6.792199999999999,0.13579052495173116,6.8415,10,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,158.17614911666837,True,True
region,Middle East,diff_social_support,6.8376363636363635,0.36805034240638107,6.936,11,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,61.61622924407509,True,True
region,North America,diff_social_support,6.871111111111111,0.1138655396119085,6.892999999999999,9,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,181.03223682591224,True,True
region,Oceania,diff_social_support,6.825500000000001,0.04596194077712524,6.825500000000001,2,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,210.01538461538624,True,True
region,Other,diff_social_support,6.883396551724139,0.2540662256291549,6.867000000000001,58,0.816540027414018,2.2250738585072014e-308,,2.2250738585072014e-308,3.420124400307718,206.33355026155613,True,True
region,South Asia,diff_social_support,7.2011666666666665,0.35516273265457715,7.240499999999999,6,0.816540027414018,2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308,3.420124400307718,49.66507537047128,True,True
